Area Type,Area Name,Year,Month,Date,Series Code,Industry Title,Seasonally Adjusted (Y/N),Current Employment,Benchmark
County,Ventura County,1998,September,09/1/1998,60540000,"        Professional, Scientific, and Technical Services",N,12400,2024
County,Ventura County,1998,September,09/1/1998,42455000,General Merchandise Retailers,N,5600,2024
County,Ventura County,1998,September,09/1/1998,43400089,          Transportation and Warehousing,N,4200,2024
County,Ventura County,1998,September,09/1/1998,55000000,      Financial Activities,N,15800,2024
County,Ventura County,1998,September,09/1/1998,42445000,          Food and Beverage Retailers,N,6200,2024
County,Ventura County,1998,September,09/1/1998,55524000,          Insurance Carriers and Related Activities,N,6300,2024
County,Ventura County,1998,September,09/1/1998,42000000,Retail Trade,N,30800,2024
County,Ventura County,1998,September,09/1/1998,0,Total Nonfarm,Y,257300,2024
County,Ventura County,1998,October,10/1/1998,90931611,Local Government Educational Services,N,19600,2024
County,Ventura County,1998,October,10/1/1998,90922000,State Government Excluding Education,N,1500,2024
County,Ventura County,1998,October,10/1/1998,90921611,State Government Educational Services,N,300,2024
County,Ventura County,1998,October,10/1/1998,41000000,Wholesale Trade,N,9200,2024
County,Ventura County,1998,October,10/1/1998,40000000,"Trade, Transportation, and Utilities",N,45300,2024
County,Ventura County,1998,October,10/1/1998,7000000,Service-Providing,N,207500,2024
County,Ventura County,1998,October,10/1/1998,90920000,State Government,N,1800,2024
County,Ventura County,1998,October,10/1/1998,90932994,Special Districts plus Tribes,N,1900,2024
County,Ventura County,1998,October,10/1/1998,90939012,County Government,N,7600,2024
County,Ventura County,1998,October,10/1/1998,90940000,Total State and Local Government,N,34700,2024
County,Ventura County,1998,October,10/1/1998,90939022,City Government,N,3800,2024
County,Ventura County,1998,October,10/1/1998,90930000,Local Government,N,32900,2024
County,Ventura County,1998,October,10/1/1998,60561000,          Administrative and Support Services,N,19400,2024
County,Ventura County,1998,October,10/1/1998,60560000,Administrative and Support and Waste and Remediation Services,N,20000,2024
County,Ventura County,1998,October,10/1/1998,65000000,      Private Education and Health Services,N,24300,2024
County,Ventura County,1998,October,10/1/1998,60561300,Employment Services,N,10700,2024
County,Ventura County,1998,October,10/1/1998,90919110,Department of Defense,N,6400,2024
County,Ventura County,1998,October,10/1/1998,90000000,Government,N,43400,2024
County,Ventura County,1998,October,10/1/1998,70720000,        Accommodation and Food Services,N,19000,2024
County,Ventura County,1998,October,10/1/1998,11000000,Total Farm,N,16800,2024
County,Ventura County,1998,October,10/1/1998,1000000,"Total, All Industries",N,273900,2024
County,Ventura County,1998,October,10/1/1998,90910000,Federal Government,N,8700,2024
County,Ventura County,1998,October,10/1/1998,80000000,Other Services,N,9200,2024
County,Ventura County,1998,October,10/1/1998,70000000,      Leisure and Hospitality,N,21900,2024
County,Ventura County,1998,October,10/1/1998,6000000,Goods Producing,N,49600,2024
County,Ventura County,1998,October,10/1/1998,5000000,Total Private,N,213700,2024
County,Ventura County,1998,October,10/1/1998,0,Total Nonfarm,N,257100,2024
County,Ventura County,1998,October,10/1/1998,90912991,          Federal Government excluding Department of Defense,N,2300,2024
County,Ventura County,1998,October,10/1/1998,60550000,Management of Companies and Enterprises,N,7000,2024
County,Ventura County,1998,October,10/1/1998,8000000,Private Service Providing,N,164100,2024
County,Ventura County,1998,October,10/1/1998,20238000,Specialty Trade Contractors,N,9900,2024
County,Ventura County,1998,October,10/1/1998,30000000,Manufacturing,N,34300,2024
County,Ventura County,1998,October,10/1/1998,10000000,      Mining and Logging,N,800,2024
County,Ventura County,1998,October,10/1/1998,20000000,Construction,N,14500,2024
County,Ventura County,1998,October,10/1/1998,31334000,          Computer and Electronic Product Manufacturing,N,10600,2024
County,Ventura County,1998,October,10/1/1998,31000000,Durable Goods,N,25600,2024
County,Ventura County,1998,October,10/1/1998,32000000,Non-durable Goods,N,8700,2024
County,Ventura County,1998,October,10/1/1998,32325000,Chemical Manufacturing,N,2200,2024
County,Ventura County,1998,October,10/1/1998,15000000,"     Mining, Logging and Construction",N,15300,2024
County,Ventura County,1998,October,10/1/1998,55522000,          Credit Intermediation and Related Activities including Monetary Authorities - Central Bank,N,5400,2024
County,Ventura County,1998,October,10/1/1998,55530000,Real Estate and Rental and Leasing,N,3800,2024
County,Ventura County,1998,October,10/1/1998,55000000,      Financial Activities,N,16100,2024
County,Ventura County,1998,October,10/1/1998,60000000,      Professional and Business Services,N,39600,2024
County,Ventura County,1998,October,10/1/1998,55520000,        Finance and Insurance,N,12300,2024
County,Ventura County,1998,October,10/1/1998,43000000,"        Transportation, Warehousing, and Utilities",N,5300,2024
County,Ventura County,1998,October,10/1/1998,50000000,      Information,N,7700,2024
County,Ventura County,1998,October,10/1/1998,60540000,"        Professional, Scientific, and Technical Services",N,12600,2024
County,Ventura County,1998,October,10/1/1998,42000000,Retail Trade,N,30800,2024
County,Ventura County,1998,October,10/1/1998,42455000,General Merchandise Retailers,N,5700,2024
County,Ventura County,1998,October,10/1/1998,43400089,          Transportation and Warehousing,N,4500,2024
County,Ventura County,1998,October,10/1/1998,42445000,          Food and Beverage Retailers,N,6200,2024
County,Ventura County,1998,October,10/1/1998,55524000,          Insurance Carriers and Related Activities,N,6200,2024
County,Ventura County,1998,October,10/1/1998,0,Total Nonfarm,Y,256800,2024
County,Ventura County,1998,November,11/1/1998,90931611,Local Government Educational Services,N,20600,2024
County,Ventura County,1998,November,11/1/1998,90921611,State Government Educational Services,N,300,2024
County,Ventura County,1998,November,11/1/1998,90922000,State Government Excluding Education,N,1500,2024
County,Ventura County,1998,November,11/1/1998,41000000,Wholesale Trade,N,9100,2024
County,Ventura County,1998,November,11/1/1998,40000000,"Trade, Transportation, and Utilities",N,46100,2024
County,Ventura County,1998,November,11/1/1998,7000000,Service-Providing,N,209900,2024
County,Ventura County,1998,November,11/1/1998,90920000,State Government,N,1800,2024
County,Ventura County,1998,November,11/1/1998,90939012,County Government,N,7500,2024
County,Ventura County,1998,November,11/1/1998,90932994,Special Districts plus Tribes,N,1800,2024
County,Ventura County,1998,November,11/1/1998,90940000,Total State and Local Government,N,35600,2024
County,Ventura County,1998,November,11/1/1998,90930000,Local Government,N,33800,2024
County,Ventura County,1998,November,11/1/1998,90939022,City Government,N,3900,2024
County,Ventura County,1998,November,11/1/1998,65000000,      Private Education and Health Services,N,24800,2024
County,Ventura County,1998,November,11/1/1998,60560000,Administrative and Support and Waste and Remediation Services,N,19900,2024
County,Ventura County,1998,November,11/1/1998,60561000,          Administrative and Support Services,N,19300,2024
County,Ventura County,1998,November,11/1/1998,60561300,Employment Services,N,10400,2024
County,Ventura County,1998,November,11/1/1998,1000000,"Total, All Industries",N,274100,2024
County,Ventura County,1998,November,11/1/1998,11000000,Total Farm,N,14500,2024
County,Ventura County,1998,November,11/1/1998,70720000,        Accommodation and Food Services,N,19100,2024
County,Ventura County,1998,November,11/1/1998,90000000,Government,N,44300,2024
County,Ventura County,1998,November,11/1/1998,90919110,Department of Defense,N,6400,2024
County,Ventura County,1998,November,11/1/1998,90912991,          Federal Government excluding Department of Defense,N,2300,2024
County,Ventura County,1998,November,11/1/1998,0,Total Nonfarm,N,259600,2024
County,Ventura County,1998,November,11/1/1998,5000000,Total Private,N,215300,2024
County,Ventura County,1998,November,11/1/1998,6000000,Goods Producing,N,49700,2024
County,Ventura County,1998,November,11/1/1998,70000000,      Leisure and Hospitality,N,22100,2024
County,Ventura County,1998,November,11/1/1998,80000000,Other Services,N,9200,2024
County,Ventura County,1998,November,11/1/1998,90910000,Federal Government,N,8700,2024
County,Ventura County,1998,November,11/1/1998,60550000,Management of Companies and Enterprises,N,7100,2024
County,Ventura County,1998,November,11/1/1998,8000000,Private Service Providing,N,165600,2024
County,Ventura County,1998,November,11/1/1998,20238000,Specialty Trade Contractors,N,9800,2024
County,Ventura County,1998,November,11/1/1998,10000000,      Mining and Logging,N,800,2024
County,Ventura County,1998,November,11/1/1998,30000000,Manufacturing,N,34400,2024
County,Ventura County,1998,November,11/1/1998,20000000,Construction,N,14500,2024
County,Ventura County,1998,November,11/1/1998,31000000,Durable Goods,N,25500,2024
County,Ventura County,1998,November,11/1/1998,31334000,          Computer and Electronic Product Manufacturing,N,10500,2024
County,Ventura County,1998,November,11/1/1998,15000000,"     Mining, Logging and Construction",N,15300,2024
County,Ventura County,1998,November,11/1/1998,32000000,Non-durable Goods,N,8900,2024
County,Ventura County,1998,November,11/1/1998,32325000,Chemical Manufacturing,N,2200,2024
County,Ventura County,1998,November,11/1/1998,55522000,          Credit Intermediation and Related Activities including Monetary Authorities - Central Bank,N,5700,2024
County,Ventura County,1998,November,11/1/1998,55530000,Real Estate and Rental and Leasing,N,3700,2024
County,Ventura County,1998,November,11/1/1998,55000000,      Financial Activities,N,16300,2024
County,Ventura County,1998,November,11/1/1998,60000000,      Professional and Business Services,N,39400,2024
County,Ventura County,1998,November,11/1/1998,55520000,        Finance and Insurance,N,12600,2024
County,Ventura County,1998,November,11/1/1998,50000000,      Information,N,7700,2024
County,Ventura County,1998,November,11/1/1998,43000000,"        Transportation, Warehousing, and Utilities",N,5300,2024
County,Ventura County,1998,November,11/1/1998,60540000,"        Professional, Scientific, and Technical Services",N,12400,2024
County,Ventura County,1998,November,11/1/1998,42455000,General Merchandise Retailers,N,6100,2024
County,Ventura County,1998,November,11/1/1998,43400089,          Transportation and Warehousing,N,4500,2024
County,Ventura County,1998,November,11/1/1998,42445000,          Food and Beverage Retailers,N,6200,2024
County,Ventura County,1998,November,11/1/1998,55524000,          Insurance Carriers and Related Activities,N,6200,2024
County,Ventura County,1998,November,11/1/1998,42000000,Retail Trade,N,31700,2024
County,Ventura County,1998,November,11/1/1998,0,Total Nonfarm,Y,257900,2024
County,Ventura County,1998,December,12/1/1998,90922000,State Government Excluding Education,N,1500,2024
County,Ventura County,1998,December,12/1/1998,90921611,State Government Educational Services,N,300,2024
County,Ventura County,1998,December,12/1/1998,41000000,Wholesale Trade,N,9100,2024
County,Ventura County,1998,December,12/1/1998,40000000,"Trade, Transportation, and Utilities",N,47700,2024
County,Ventura County,1998,December,12/1/1998,7000000,Service-Providing,N,212000,2024
County,Ventura County,1998,December,12/1/1998,90920000,State Government,N,1800,2024
County,Ventura County,1998,December,12/1/1998,90932994,Special Districts plus Tribes,N,1800,2024
County,Ventura County,1998,December,12/1/1998,90939012,County Government,N,7600,2024
County,Ventura County,1998,December,12/1/1998,90940000,Total State and Local Government,N,35900,2024
County,Ventura County,1998,December,12/1/1998,90931611,Local Government Educational Services,N,20700,2024
County,Ventura County,1998,December,12/1/1998,90939022,City Government,N,4000,2024
County,Ventura County,1998,December,12/1/1998,90930000,Local Government,N,34100,2024
County,Ventura County,1998,December,12/1/1998,60561300,Employment Services,N,10300,2024
County,Ventura County,1998,December,12/1/1998,90919110,Department of Defense,N,6300,2024
County,Ventura County,1998,December,12/1/1998,90000000,Government,N,44600,2024
County,Ventura County,1998,December,12/1/1998,70720000,        Accommodation and Food Services,N,19200,2024
County,Ventura County,1998,December,12/1/1998,11000000,Total Farm,N,14200,2024
County,Ventura County,1998,December,12/1/1998,1000000,"Total, All Industries",N,275600,2024
County,Ventura County,1998,December,12/1/1998,90910000,Federal Government,N,8700,2024
County,Ventura County,1998,December,12/1/1998,80000000,Other Services,N,9200,2024
County,Ventura County,1998,December,12/1/1998,70000000,      Leisure and Hospitality,N,22300,2024
County,Ventura County,1998,December,12/1/1998,6000000,Goods Producing,N,49400,2024
County,Ventura County,1998,December,12/1/1998,5000000,Total Private,N,216800,2024
County,Ventura County,1998,December,12/1/1998,0,Total Nonfarm,N,261400,2024
County,Ventura County,1998,December,12/1/1998,90912991,          Federal Government excluding Department of Defense,N,2400,2024
County,Ventura County,1998,December,12/1/1998,60560000,Administrative and Support and Waste and Remediation Services,N,19900,2024
County,Ventura County,1998,December,12/1/1998,65000000,      Private Education and Health Services,N,24600,2024
County,Ventura County,1998,December,12/1/1998,60550000,Management of Companies and Enterprises,N,7100,2024
County,Ventura County,1998,December,12/1/1998,60561000,          Administrative and Support Services,N,19200,2024
County,Ventura County,1998,December,12/1/1998,8000000,Private Service Providing,N,167400,2024
County,Ventura County,1998,December,12/1/1998,20238000,Specialty Trade Contractors,N,9900,2024
County,Ventura County,1998,December,12/1/1998,30000000,Manufacturing,N,34100,2024
County,Ventura County,1998,December,12/1/1998,10000000,      Mining and Logging,N,800,2024
County,Ventura County,1998,December,12/1/1998,20000000,Construction,N,14500,2024
County,Ventura County,1998,December,12/1/1998,31334000,          Computer and Electronic Product Manufacturing,N,10500,2024
County,Ventura County,1998,December,12/1/1998,31000000,Durable Goods,N,25400,2024
County,Ventura County,1998,December,12/1/1998,32000000,Non-durable Goods,N,8700,2024
County,Ventura County,1998,December,12/1/1998,32325000,Chemical Manufacturing,N,2300,2024
County,Ventura County,1998,December,12/1/1998,15000000,"     Mining, Logging and Construction",N,15300,2024
County,Ventura County,1998,December,12/1/1998,55522000,          Credit Intermediation and Related Activities including Monetary Authorities - Central Bank,N,5600,2024
County,Ventura County,1998,December,12/1/1998,55530000,Real Estate and Rental and Leasing,N,3700,2024
County,Ventura County,1998,December,12/1/1998,55000000,      Financial Activities,N,16200,2024
County,Ventura County,1998,December,12/1/1998,60000000,      Professional and Business Services,N,39600,2024
County,Ventura County,1998,December,12/1/1998,55520000,        Finance and Insurance,N,12500,2024
County,Ventura County,1998,December,12/1/1998,43000000,"        Transportation, Warehousing, and Utilities",N,5700,2024
County,Ventura County,1998,December,12/1/1998,50000000,      Information,N,7800,2024
County,Ventura County,1998,December,12/1/1998,60540000,"        Professional, Scientific, and Technical Services",N,12600,2024
County,Ventura County,1998,December,12/1/1998,42000000,Retail Trade,N,32900,2024
County,Ventura County,1998,December,12/1/1998,42455000,General Merchandise Retailers,N,6700,2024
County,Ventura County,1998,December,12/1/1998,43400089,          Transportation and Warehousing,N,4800,2024
County,Ventura County,1998,December,12/1/1998,42445000,          Food and Beverage Retailers,N,6400,2024
County,Ventura County,1998,December,12/1/1998,55524000,          Insurance Carriers and Related Activities,N,6200,2024
County,Ventura County,1998,December,12/1/1998,0,Total Nonfarm,Y,258400,2024
County,Ventura County,1999,January,01/1/1999,20238000,Specialty Trade Contractors,N,9400,2024
County,Ventura County,1999,January,01/1/1999,10000000,      Mining and Logging,N,800,2024
County,Ventura County,1999,January,01/1/1999,41000000,Wholesale Trade,N,8700,2024
County,Ventura County,1999,January,01/1/1999,30000000,Manufacturing,N,34100,2024
County,Ventura County,1999,January,01/1/1999,32000000,Non-durable Goods,N,9000,2024
County,Ventura County,1999,January,01/1/1999,15000000,"     Mining, Logging and Construction",N,14700,2024
County,Ventura County,1999,January,01/1/1999,8000000,Private Service Providing,N,163900,2024
County,Ventura County,1999,January,01/1/1999,32325000,Chemical Manufacturing,N,2700,2024
County,Ventura County,1999,January,01/1/1999,20000000,Construction,N,13900,2024
County,Ventura County,1999,January,01/1/1999,40000000,"Trade, Transportation, and Utilities",N,44900,2024
County,Ventura County,1999,January,01/1/1999,7000000,Service-Providing,N,208100,2024
County,Ventura County,1999,January,01/1/1999,31334000,          Computer and Electronic Product Manufacturing,N,10600,2024
County,Ventura County,1999,January,01/1/1999,31000000,Durable Goods,N,25100,2024
County,Ventura County,1999,January,01/1/1999,90910000,Federal Government,N,8500,2024
County,Ventura County,1999,January,01/1/1999,80000000,Other Services,N,9100,2024
County,Ventura County,1999,January,01/1/1999,70000000,      Leisure and Hospitality,N,22300,2024
County,Ventura County,1999,January,01/1/1999,6000000,Goods Producing,N,48800,2024
County,Ventura County,1999,January,01/1/1999,5000000,Total Private,N,212700,2024
County,Ventura County,1999,January,01/1/1999,1000000,"Total, All Industries",N,270600,2024
County,Ventura County,1999,January,01/1/1999,11000000,Total Farm,N,13700,2024
County,Ventura County,1999,January,01/1/1999,60550000,Management of Companies and Enterprises,N,7200,2024
County,Ventura County,1999,January,01/1/1999,70720000,        Accommodation and Food Services,N,19300,2024
County,Ventura County,1999,January,01/1/1999,90919110,Department of Defense,N,6200,2024
County,Ventura County,1999,January,01/1/1999,90912991,          Federal Government excluding Department of Defense,N,2300,2024
County,Ventura County,1999,January,01/1/1999,90000000,Government,N,44200,2024
County,Ventura County,1999,January,01/1/1999,65000000,      Private Education and Health Services,N,24100,2024
County,Ventura County,1999,January,01/1/1999,60561300,Employment Services,N,9700,2024
County,Ventura County,1999,January,01/1/1999,90940000,Total State and Local Government,N,35700,2024
County,Ventura County,1999,January,01/1/1999,90930000,Local Government,N,33900,2024
County,Ventura County,1999,January,01/1/1999,90932994,Special Districts plus Tribes,N,1800,2024
County,Ventura County,1999,January,01/1/1999,90939022,City Government,N,3900,2024
County,Ventura County,1999,January,01/1/1999,90920000,State Government,N,1800,2024
County,Ventura County,1999,January,01/1/1999,90939012,County Government,N,7600,2024
County,Ventura County,1999,January,01/1/1999,60561000,          Administrative and Support Services,N,18500,2024
County,Ventura County,1999,January,01/1/1999,60560000,Administrative and Support and Waste and Remediation Services,N,19100,2024
County,Ventura County,1999,January,01/1/1999,0,Total Nonfarm,N,256900,2024
County,Ventura County,1999,January,01/1/1999,90921611,State Government Educational Services,N,300,2024
County,Ventura County,1999,January,01/1/1999,90922000,State Government Excluding Education,N,1500,2024
County,Ventura County,1999,January,01/1/1999,90931611,Local Government Educational Services,N,20600,2024
County,Ventura County,1999,January,01/1/1999,0,Total Nonfarm,Y,259600,2024
County,Ventura County,1999,January,01/1/1999,42445000,          Food and Beverage Retailers,N,6200,2024
County,Ventura County,1999,January,01/1/1999,42455000,General Merchandise Retailers,N,5500,2024
County,Ventura County,1999,January,01/1/1999,55524000,          Insurance Carriers and Related Activities,N,6600,2024
County,Ventura County,1999,January,01/1/1999,55530000,Real Estate and Rental and Leasing,N,3800,2024
County,Ventura County,1999,January,01/1/1999,55522000,          Credit Intermediation and Related Activities including Monetary Authorities - Central Bank,N,5800,2024
County,Ventura County,1999,January,01/1/1999,55000000,      Financial Activities,N,16800,2024
County,Ventura County,1999,January,01/1/1999,43400089,          Transportation and Warehousing,N,4500,2024
County,Ventura County,1999,January,01/1/1999,55520000,        Finance and Insurance,N,13000,2024
County,Ventura County,1999,January,01/1/1999,50000000,      Information,N,8000,2024
County,Ventura County,1999,January,01/1/1999,43000000,"        Transportation, Warehousing, and Utilities",N,5400,2024
County,Ventura County,1999,January,01/1/1999,60540000,"        Professional, Scientific, and Technical Services",N,12400,2024
County,Ventura County,1999,January,01/1/1999,60000000,      Professional and Business Services,N,38700,2024
County,Ventura County,1999,January,01/1/1999,42000000,Retail Trade,N,30800,2024
County,Ventura County,1999,February,02/1/1999,20238000,Specialty Trade Contractors,N,9300,2024
County,Ventura County,1999,February,02/1/1999,30000000,Manufacturing,N,34500,2024
County,Ventura County,1999,February,02/1/1999,41000000,Wholesale Trade,N,8900,2024
County,Ventura County,1999,February,02/1/1999,10000000,      Mining and Logging,N,800,2024
County,Ventura County,1999,February,02/1/1999,15000000,"     Mining, Logging and Construction",N,14500,2024
County,Ventura County,1999,February,02/1/1999,32000000,Non-durable Goods,N,9500,2024
County,Ventura County,1999,February,02/1/1999,32325000,Chemical Manufacturing,N,3200,2024
County,Ventura County,1999,February,02/1/1999,8000000,Private Service Providing,N,164600,2024
County,Ventura County,1999,February,02/1/1999,20000000,Construction,N,13700,2024
County,Ventura County,1999,February,02/1/1999,31000000,Durable Goods,N,25000,2024
County,Ventura County,1999,February,02/1/1999,31334000,          Computer and Electronic Product Manufacturing,N,10600,2024
County,Ventura County,1999,February,02/1/1999,7000000,Service-Providing,N,208800,2024
County,Ventura County,1999,February,02/1/1999,40000000,"Trade, Transportation, and Utilities",N,44500,2024
County,Ventura County,1999,February,02/1/1999,1000000,"Total, All Industries",N,274100,2024
County,Ventura County,1999,February,02/1/1999,11000000,Total Farm,N,16300,2024
County,Ventura County,1999,February,02/1/1999,90910000,Federal Government,N,8500,2024
County,Ventura County,1999,February,02/1/1999,5000000,Total Private,N,213600,2024
County,Ventura County,1999,February,02/1/1999,6000000,Goods Producing,N,49000,2024
County,Ventura County,1999,February,02/1/1999,70000000,      Leisure and Hospitality,N,22500,2024
County,Ventura County,1999,February,02/1/1999,80000000,Other Services,N,9200,2024
County,Ventura County,1999,February,02/1/1999,60550000,Management of Companies and Enterprises,N,7200,2024
County,Ventura County,1999,February,02/1/1999,70720000,        Accommodation and Food Services,N,19400,2024
County,Ventura County,1999,February,02/1/1999,90000000,Government,N,44200,2024
County,Ventura County,1999,February,02/1/1999,90912991,          Federal Government excluding Department of Defense,N,2300,2024
County,Ventura County,1999,February,02/1/1999,90919110,Department of Defense,N,6200,2024
County,Ventura County,1999,February,02/1/1999,60561300,Employment Services,N,9900,2024
County,Ventura County,1999,February,02/1/1999,65000000,      Private Education and Health Services,N,24400,2024
County,Ventura County,1999,February,02/1/1999,90921611,State Government Educational Services,N,300,2024
County,Ventura County,1999,February,02/1/1999,90931611,Local Government Educational Services,N,20600,2024
County,Ventura County,1999,February,02/1/1999,90922000,State Government Excluding Education,N,1500,2024
County,Ventura County,1999,February,02/1/1999,90940000,Total State and Local Government,N,35700,2024
County,Ventura County,1999,February,02/1/1999,90930000,Local Government,N,33900,2024
County,Ventura County,1999,February,02/1/1999,90939012,County Government,N,7600,2024
County,Ventura County,1999,February,02/1/1999,90920000,State Government,N,1800,2024
County,Ventura County,1999,February,02/1/1999,90939022,City Government,N,3900,2024
County,Ventura County,1999,February,02/1/1999,90932994,Special Districts plus Tribes,N,1800,2024
County,Ventura County,1999,February,02/1/1999,60560000,Administrative and Support and Waste and Remediation Services,N,19200,2024
County,Ventura County,1999,February,02/1/1999,60561000,          Administrative and Support Services,N,18600,2024
County,Ventura County,1999,February,02/1/1999,0,Total Nonfarm,N,257800,2024
County,Ventura County,1999,February,02/1/1999,0,Total Nonfarm,Y,260300,2024
County,Ventura County,1999,February,02/1/1999,42445000,          Food and Beverage Retailers,N,6200,2024
County,Ventura County,1999,February,02/1/1999,42455000,General Merchandise Retailers,N,5400,2024
County,Ventura County,1999,February,02/1/1999,43000000,"        Transportation, Warehousing, and Utilities",N,5400,2024
County,Ventura County,1999,February,02/1/1999,50000000,      Information,N,8200,2024
County,Ventura County,1999,February,02/1/1999,55520000,        Finance and Insurance,N,13000,2024
County,Ventura County,1999,February,02/1/1999,43400089,          Transportation and Warehousing,N,4500,2024
County,Ventura County,1999,February,02/1/1999,55000000,      Financial Activities,N,16800,2024
County,Ventura County,1999,February,02/1/1999,55522000,          Credit Intermediation and Related Activities including Monetary Authorities - Central Bank,N,5800,2024
County,Ventura County,1999,February,02/1/1999,55530000,Real Estate and Rental and Leasing,N,3800,2024
County,Ventura County,1999,February,02/1/1999,55524000,          Insurance Carriers and Related Activities,N,6600,2024
County,Ventura County,1999,February,02/1/1999,60000000,      Professional and Business Services,N,39000,2024
County,Ventura County,1999,February,02/1/1999,60540000,"        Professional, Scientific, and Technical Services",N,12600,2024
County,Ventura County,1999,February,02/1/1999,42000000,Retail Trade,N,30200,2024
County,Ventura County,1999,March,03/1/1999,20238000,Specialty Trade Contractors,N,9500,2024
County,Ventura County,1999,March,03/1/1999,41000000,Wholesale Trade,N,9100,2024
County,Ventura County,1999,March,03/1/1999,30000000,Manufacturing,N,34500,2024
County,Ventura County,1999,March,03/1/1999,10000000,      Mining and Logging,N,800,2024
County,Ventura County,1999,March,03/1/1999,32000000,Non-durable Goods,N,9500,2024
County,Ventura County,1999,March,03/1/1999,15000000,"     Mining, Logging and Construction",N,14800,2024
County,Ventura County,1999,March,03/1/1999,8000000,Private Service Providing,N,165500,2024
County,Ventura County,1999,March,03/1/1999,32325000,Chemical Manufacturing,N,3300,2024
County,Ventura County,1999,March,03/1/1999,20000000,Construction,N,14000,2024
County,Ventura County,1999,March,03/1/1999,40000000,"Trade, Transportation, and Utilities",N,44900,2024
County,Ventura County,1999,March,03/1/1999,7000000,Service-Providing,N,209700,2024
County,Ventura County,1999,March,03/1/1999,31334000,          Computer and Electronic Product Manufacturing,N,10600,2024
County,Ventura County,1999,March,03/1/1999,31000000,Durable Goods,N,25000,2024
County,Ventura County,1999,March,03/1/1999,90910000,Federal Government,N,8500,2024
County,Ventura County,1999,March,03/1/1999,80000000,Other Services,N,9300,2024
County,Ventura County,1999,March,03/1/1999,70000000,      Leisure and Hospitality,N,23000,2024
County,Ventura County,1999,March,03/1/1999,6000000,Goods Producing,N,49300,2024
County,Ventura County,1999,March,03/1/1999,5000000,Total Private,N,214800,2024
County,Ventura County,1999,March,03/1/1999,1000000,"Total, All Industries",N,279100,2024
County,Ventura County,1999,March,03/1/1999,11000000,Total Farm,N,20100,2024
County,Ventura County,1999,March,03/1/1999,60550000,Management of Companies and Enterprises,N,7200,2024
County,Ventura County,1999,March,03/1/1999,70720000,        Accommodation and Food Services,N,19800,2024
County,Ventura County,1999,March,03/1/1999,90919110,Department of Defense,N,6200,2024
County,Ventura County,1999,March,03/1/1999,90912991,          Federal Government excluding Department of Defense,N,2300,2024
County,Ventura County,1999,March,03/1/1999,90000000,Government,N,44200,2024
County,Ventura County,1999,March,03/1/1999,65000000,      Private Education and Health Services,N,24200,2024
County,Ventura County,1999,March,03/1/1999,60561300,Employment Services,N,9900,2024
County,Ventura County,1999,March,03/1/1999,90921611,State Government Educational Services,N,300,2024
County,Ventura County,1999,March,03/1/1999,90922000,State Government Excluding Education,N,1500,2024
County,Ventura County,1999,March,03/1/1999,90931611,Local Government Educational Services,N,20600,2024
County,Ventura County,1999,March,03/1/1999,90940000,Total State and Local Government,N,35700,2024
County,Ventura County,1999,March,03/1/1999,90930000,Local Government,N,33900,2024
County,Ventura County,1999,March,03/1/1999,90932994,Special Districts plus Tribes,N,1900,2024
County,Ventura County,1999,March,03/1/1999,90939022,City Government,N,3900,2024
County,Ventura County,1999,March,03/1/1999,90920000,State Government,N,1800,2024
County,Ventura County,1999,March,03/1/1999,90939012,County Government,N,7500,2024
County,Ventura County,1999,March,03/1/1999,60561000,          Administrative and Support Services,N,18700,2024
County,Ventura County,1999,March,03/1/1999,60560000,Administrative and Support and Waste and Remediation Services,N,19300,2024
County,Ventura County,1999,March,03/1/1999,0,Total Nonfarm,N,259000,2024
County,Ventura County,1999,March,03/1/1999,0,Total Nonfarm,Y,260100,2024
County,Ventura County,1999,March,03/1/1999,42445000,          Food and Beverage Retailers,N,6200,2024
County,Ventura County,1999,March,03/1/1999,42455000,General Merchandise Retailers,N,5300,2024
County,Ventura County,1999,March,03/1/1999,43400089,          Transportation and Warehousing,N,4600,2024
County,Ventura County,1999,March,03/1/1999,55524000,          Insurance Carriers and Related Activities,N,6600,2024
County,Ventura County,1999,March,03/1/1999,55530000,Real Estate and Rental and Leasing,N,3800,2024
County,Ventura County,1999,March,03/1/1999,55522000,          Credit Intermediation and Related Activities including Monetary Authorities - Central Bank,N,5800,2024
County,Ventura County,1999,March,03/1/1999,55000000,      Financial Activities,N,16800,2024
County,Ventura County,1999,March,03/1/1999,55520000,        Finance and Insurance,N,13000,2024
County,Ventura County,1999,March,03/1/1999,50000000,      Information,N,8200,2024
County,Ventura County,1999,March,03/1/1999,43000000,"        Transportation, Warehousing, and Utilities",N,5500,2024
County,Ventura County,1999,March,03/1/1999,60540000,"        Professional, Scientific, and Technical Services",N,12600,2024
County,Ventura County,1999,March,03/1/1999,60000000,      Professional and Business Services,N,39100,2024
County,Ventura County,1999,March,03/1/1999,42000000,Retail Trade,N,30300,2024
County,Ventura County,1999,April,04/1/1999,20238000,Specialty Trade Contractors,N,9100,2024
County,Ventura County,1999,April,04/1/1999,30000000,Manufacturing,N,35900,2024
County,Ventura County,1999,April,04/1/1999,41000000,Wholesale Trade,N,9600,2024
County,Ventura County,1999,April,04/1/1999,10000000,      Mining and Logging,N,800,2024
County,Ventura County,1999,April,04/1/1999,15000000,"     Mining, Logging and Construction",N,14400,2024
